0.0,26.6,29.5,30.1,37.7,46.2,49.0,34.5,44.0,40.0,50.2,25.0,24.6,38.9,23.0,15.0,56.0,20.2,16.3,12.2,12.8,42.0,41.3,45.1,47.0
26.6,0.0,15.6,33.1,41.2,40.5,31.4,19.2,19.9,13.5,24.2,15.3,26.0,36.1,48.8,37.2,55.2,29.3,10.8,16.4,39.1,33.6,31.1,35.5,38.8
29.5,15.6,0.0,20.1,27.2,24.8,19.6,5.1,17.5,20.2,26.0,30.0,39.3,51.0,52.4,43.7,39.7,20.6,16.0,25.0,42.1,18.0,15.7,20.1,23.3
30.1,33.1,20.1,0.0,8.5,17.5,30.2,21.2,36.3,40.3,45.3,43.9,50.0,63.8,48.3,44.7,26.0,10.0,26.9,33.6,39.0,16.4,17.7,19.4,19.7
37.7,41.2,27.2,8.5,0.0,14.9,32.9,27.2,42.0,47.3,51.0,52.4,58.4,72.2,54.0,51.9,18.4,17.5,35.4,42.0,45.4,17.5,19.9,19.7,18.4
46.2,40.5,24.8,17.5,14.9,0.0,21.0,22.0,34.2,42.2,42.7,54.4,62.6,75.3,65.6,61.1,15.7,27.2,38.5,46.8,56.1,7.2,10.3,7.1,4.1
49.0,31.4,19.6,30.2,32.9,21.0,0.0,14.6,16.3,26.6,23.3,46.7,57.2,67.2,71.6,63.3,35.7,36.1,35.4,44.3,61.3,15.5,13.0,14.0,17.0
34.5,19.2,5.1,21.2,27.2,22.0,14.6,0.0,15.1,20.6,24.1,34.2,43.9,55.2,57.2,48.8,37.4,23.9,21.0,30.0,47.0,14.9,12.0,16.4,19.8
44.0,19.9,17.5,36.3,42.0,34.2,16.3,15.1,0.0,10.8,9.0,34.1,45.4,53.3,67.0,56.4,49.8,38.1,28.0,35.8,56.9,27.2,24.0,27.3,30.9
40.0,13.5,20.2,40.3,47.3,42.2,26.6,20.6,10.8,0.0,11.2,25.0,36.4,43.0,62.2,50.4,57.8,39.3,23.9,29.7,52.5,35.0,31.9,35.8,39.4
50.2,24.2,26.0,45.3,51.0,42.7,23.3,24.1,9.0,11.2,0.0,36.1,47.4,53.1,72.9,61.4,58.2,46.5,34.0,40.6,62.9,35.9,32.8,35.7,39.2
25.0,15.3,30.0,43.9,52.4,54.4,46.7,34.2,34.1,25.0,36.1,0.0,11.4,21.0,42.5,29.2,68.2,37.2,17.0,13.2,34.5,47.9,45.6,50.1,53.2
24.6,26.0,39.3,50.0,58.4,62.6,57.2,43.9,45.4,36.4,47.4,11.4,0.0,14.4,35.9,22.4,75.5,41.7,24.2,16.4,30.0,56.6,54.7,59.1,62.0
38.9,36.1,51.0,63.8,72.2,75.3,67.2,55.2,53.3,43.0,53.1,21.0,14.4,0.0,47.0,34.2,88.8,55.9,37.2,30.4,43.0,68.9,66.6,71.1,74.2
23.0,48.8,52.4,48.3,54.0,65.6,71.6,57.2,67.0,62.2,72.9,42.5,35.9,47.0,0.0,13.6,72.2,38.5,39.1,32.6,10.3,62.8,62.6,66.0,67.3
15.0,37.2,43.7,44.7,51.9,61.1,63.3,48.8,56.4,50.4,61.4,29.2,22.4,34.2,13.6,0.0,70.3,34.7,28.6,20.8,9.4,57.0,56.2,60.1,62.0
56.0,55.2,39.7,26.0,18.4,15.7,35.7,37.4,49.8,57.8,58.2,68.2,75.5,88.8,72.2,70.3,0.0,35.7,51.6,59.2,63.8,22.8,25.9,22.5,19.0
20.2,29.3,20.6,10.0,17.5,27.2,36.1,23.9,38.1,39.3,46.5,37.2,41.7,55.9,38.5,34.7,35.7,0.0,20.6,25.5,29.0,24.7,25.1,27.9,28.9
16.3,10.8,16.0,26.9,35.4,38.5,35.4,21.0,28.0,23.9,34.0,17.0,24.2,37.2,39.1,28.6,51.6,20.6,0.0,9.0,29.0,32.6,30.8,35.2,37.9
12.2,16.4,25.0,33.6,42.0,46.8,44.3,30.0,35.8,29.7,40.6,13.2,16.4,30.4,32.6,20.8,59.2,25.5,9.0,0.0,23.3,41.2,39.6,43.9,46.6
12.8,39.1,42.1,39.0,45.4,56.1,61.3,47.0,56.9,52.5,62.9,34.5,30.0,43.0,10.3,9.4,63.8,29.0,29.0,23.3,0.0,53.0,52.6,56.1,57.6
42.0,33.6,18.0,16.4,17.5,7.2,15.5,14.9,27.2,35.0,35.9,47.9,56.6,68.9,62.8,57.0,22.8,24.7,32.6,41.2,53.0,0.0,3.2,3.2,5.4
41.3,31.1,15.7,17.7,19.9,10.3,13.0,12.0,24.0,31.9,32.8,45.6,54.7,66.6,62.6,56.2,25.9,25.1,30.8,39.6,52.6,3.2,0.0,4.5,7.8
45.1,35.5,20.1,19.4,19.7,7.1,14.0,16.4,27.3,35.8,35.7,50.1,59.1,71.1,66.0,60.1,22.5,27.9,35.2,43.9,56.1,3.2,4.5,0.0,3.6
47.0,38.8,23.3,19.7,18.4,4.1,17.0,19.8,30.9,39.4,39.2,53.2,62.0,74.2,67.3,62.0,19.0,28.9,37.9,46.6,57.6,5.4,7.8,3.6,0.0
